"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","RT @Slalom_SF: RT @MostlyAnalytics: Explore the 6 #analytics trends @Tableau and @Slalom see as shaping #retail in 2017: https://t.co/Nt25J…",FALSE,0,NA,2017-01-18 17:35:43,FALSE,NA,"821773076551626752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","henshawsburgh",4,TRUE,FALSE,NA,NA
"82","RT @Ronald_vanLoon: 34 Most Disruptive Technologies of the Next Decade | #Analytics #Business #RT https://t.co/a99D49cxtP https://t.co/fWcR…",FALSE,0,NA,2017-01-18 17:35:42,FALSE,NA,"821773069152821249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2601Manish",16,TRUE,FALSE,NA,NA
"83","RT @Sam___Hurley: How To Choose Your #ContentMarketing Metrics: https://t.co/lXXds3P4VG [#analytics via @usefilament] https://t.co/jHmUDmBI…",FALSE,0,NA,2017-01-18 17:35:39,FALSE,NA,"821773059082354699",NA,"<a href=""http://127.0.0.1/"" rel=""nofollow"">6a57d983d101e99129d1ebdf77846280</a>","TheMediaShower",19,TRUE,FALSE,NA,NA
"84","Our Image Classification Experiment with Deep Learning – Mercari Engineering Blog #アクセス解析 #analytics https://t.co/S0DlMSwr9P",FALSE,0,NA,2017-01-18 17:35:17,FALSE,NA,"821772966388039680",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","seo_jp_news",0,FALSE,FALSE,NA,NA
"85","Intelligent Automation For #DevOps: An Interview With @RocanaInc’s CTO &amp; Co-Founder @ESammer https://t.co/o2w1NbztrN #ITOps #Analytics",FALSE,2,NA,2017-01-18 17:35:10,FALSE,NA,"821772936474308608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MTomlinson30",1,FALSE,FALSE,NA,NA
"86","RT @SarahLaLiberte: Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/xmWSLyYMoC",FALSE,0,NA,2017-01-18 17:35:09,FALSE,NA,"821772930740789248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Print3DExpo",21,TRUE,FALSE,NA,NA
"87","90 Active #Blogs on #Analytics, #BigData, #DataMining, #DataScience, #MachineLearning (updated)… https://t.co/rA92zpfjab",FALSE,5,NA,2017-01-18 17:35:05,TRUE,NA,"821772914550775808",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","kdnuggets",3,FALSE,FALSE,NA,NA
"88","RT @Ronald_vanLoon: 4 Easy Steps to Structure Highly Unstructured Big Data, via Automated Indexation | #BigData #Analytics #RT https://t.co…",FALSE,0,NA,2017-01-18 17:34:34,FALSE,NA,"821772786511314944",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",44,TRUE,FALSE,NA,NA
"89","RT @searchCIO: International Institute for Analytics' five #analytics predictions https://t.co/ySZsA2IkBF @TT_Nicole @iianalytics",FALSE,0,NA,2017-01-18 17:34:34,FALSE,NA,"821772786251153411",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BereanoPartners",1,TRUE,FALSE,NA,NA
"90","Superman, Pikachu and E.T. share pizza... or, how to hire and build the all-star data #Analytics team https://t.co/cdRpiwTafD @SLangfeldt",FALSE,0,NA,2017-01-18 17:34:21,FALSE,NA,"821772732211822592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KoryAlex",1,FALSE,FALSE,NA,NA
"91","RT @Ronald_vanLoon: 4 Easy Steps to Structure Highly Unstructured Big Data, via Automated Indexation | #BigData #Analytics #RT https://t.co…",FALSE,0,NA,2017-01-18 17:33:58,FALSE,NA,"821772633113001984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nancyrubin",44,TRUE,FALSE,NA,NA
"92","LIVE WEBINAR 1/26: Learn how to improve #softwareQuality, through intelligent #analytics that focus on #codechanges… https://t.co/4N3xGh4Q3D",FALSE,0,NA,2017-01-18 17:33:57,TRUE,NA,"821772631351431168",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Welcome_2_Oz",0,FALSE,FALSE,NA,NA
"93","RT @SarahLaLiberte: Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/xmWSLyYMoC",FALSE,0,NA,2017-01-18 17:33:53,FALSE,NA,"821772614523879430",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WebRTCSummit",21,TRUE,FALSE,NA,NA
"94",".Syncsort’s Annual Mainframe Survey spotlights Big Iron’s big role in #BigData #Analytics: https://t.co/wutEFk7Cgz https://t.co/6akKgodTub",FALSE,0,NA,2017-01-18 17:33:44,FALSE,NA,"821772576775110659",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","rahulsaini07",0,FALSE,FALSE,NA,NA
"95","Run #Spark Jobs with a cluster spun up in minutes, try the FREE eval! https://t.co/i9uNH3KAsM  https://t.co/CFSIrW7X1O #analytics #bidata",FALSE,0,"rajendrakamath1",2017-01-18 17:33:44,FALSE,"821587818224951296","821772576187940873","755536812","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rajendrakamath1",0,FALSE,FALSE,NA,NA
"96","Google Analytics Breakthrough: From Zero to Business Impact https://t.co/vid1NztRBn #Analytics",FALSE,0,NA,2017-01-18 17:33:43,FALSE,NA,"821772572438110208",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BDeanRevLocal",0,FALSE,FALSE,NA,NA
"97","3 Ways #Data #Dashboards Can Mislead You @HarvardBiz #MRX #Analytics https://t.co/it3ayWEz1w",FALSE,0,NA,2017-01-18 17:33:30,FALSE,NA,"821772516280700928",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ZappiStore",0,FALSE,FALSE,NA,NA
"98","The latest #CX &amp; #Analytics! https://t.co/DAKz7588jw Thanks to @ethansilver73 @dahilton @verdino_co #cx #customerexperience",FALSE,0,NA,2017-01-18 17:33:27,FALSE,NA,"821772502489825284",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Gary_A_Smith",0,FALSE,FALSE,NA,NA
"99","RT @Ronald_vanLoon: 4 Easy Steps to Structure Highly Unstructured Big Data, via Automated Indexation | #BigData #Analytics #RT https://t.co…",FALSE,0,NA,2017-01-18 17:33:26,FALSE,NA,"821772498446516226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","windzor_urena",44,TRUE,FALSE,NA,NA
"100","RT arpReach ""How Your Bounce Rate Can Help You Optimize - https://t.co/pDCF1C6IUT #analytics #growthhackers #cro … https://t.co/EoqHa3JRW0""",FALSE,0,NA,2017-01-18 17:33:16,FALSE,NA,"821772459670175746",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","mutualadvantage",0,FALSE,FALSE,NA,NA
"101","See our latest #Boston, MA #job and click to apply: Portfolio Analyst - https://t.co/O0THQxdzle #Analytics #Hiring",FALSE,0,NA,2017-01-18 17:33:14,FALSE,NA,"821772449402351617",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","JohnHancockJobs",0,FALSE,FALSE,"-71.0588801","42.3600825"
"102","RT @Ronald_vanLoon: 4 Easy Steps to Structure Highly Unstructured Big Data, via Automated Indexation | #BigData #Analytics #RT https://t.co…",FALSE,0,NA,2017-01-18 17:33:03,FALSE,NA,"821772404913557504",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Ronald_vanLoon",44,TRUE,FALSE,NA,NA
"103","A case for integrated marketing analytics by @stephenjeske via @waxgirl333 https://t.co/HYJPkPyNn4 #marketing #analytics",FALSE,0,NA,2017-01-18 17:33:00,FALSE,NA,"821772391441375233",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","FellaAlice",0,FALSE,FALSE,NA,NA
"104","SF Bay Area #BI #Analytics Execs! Join @BirstBI &amp; @italentcorp for an exclusive product launch event on 2/15. RSVP:… https://t.co/deersyzVPj",FALSE,0,NA,2017-01-18 17:32:55,TRUE,NA,"821772369983373318",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","tamarakent1",0,FALSE,FALSE,NA,NA
"105","Case Study: @PulseMining adds real-time #analytics to gain millions in production – via @SoftwareAdvice… https://t.co/tgMoiOkhyq",FALSE,0,NA,2017-01-18 17:32:55,TRUE,NA,"821772369756876800",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","tamarakent1",0,FALSE,FALSE,NA,NA
"106","""Panning for Golden Insights in Your #Data Lakes,"" by @BirstBI @farnazerfan, via @Data_Informed… https://t.co/H5r0JTsCee",FALSE,0,NA,2017-01-18 17:32:55,TRUE,NA,"821772369333207041",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","tamarakent1",0,FALSE,FALSE,NA,NA
"107","RT @IoTInnovation: How to leverage #M2M, big data #analytics and the cloud to power a smarter world: https://t.co/9e4Bhx0WY8 #IoT https://t…",FALSE,0,NA,2017-01-18 17:32:39,FALSE,NA,"821772302790590465",NA,"<a href=""http://www.fingo.org"" rel=""nofollow"">IoT01</a>","IoT2_0",2,TRUE,FALSE,NA,NA
"108","RT @SarahLaLiberte: Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/xmWSLyYMoC",FALSE,0,NA,2017-01-18 17:32:39,FALSE,NA,"821772301154877444",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IoTJournal",21,TRUE,FALSE,NA,NA
"109","RT @echenty: NEW BLOG: How to Analyze YoY Performance at the Weekday Level #tableau #analytics #retail https://t.co/xDL9gJkm1R https://t.co…",FALSE,0,NA,2017-01-18 17:32:37,FALSE,NA,"821772296281063424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amanda_patist",3,TRUE,FALSE,NA,NA
"110","RT @SJTechGuy: Breaching the big data barrier: moving HR towards analytics

https://t.co/mshyAA4Y5U

#HR #BigData #analytics https://t.co/o…",FALSE,0,NA,2017-01-18 17:32:30,FALSE,NA,"821772264865726470",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NKachulis_HR",2,TRUE,FALSE,NA,NA
"111","RT @PCIAA: Meet 300 CXOs and #Analytics Leaders at Insurance Nexus USA https://t.co/ULgk9Ok4Ke @InsuranceNexus #insurtech #AI #Data #IoT #I…",FALSE,0,NA,2017-01-18 17:32:28,FALSE,NA,"821772256435195907",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CoverageLawyr",1,TRUE,FALSE,NA,NA
"112","#IoT forecasts are baloney? #FutureHorizons CEO says so! https://t.co/qFCuRpzK2J #M2M #Predix #SmartCities #Analytics #EBNOnline #IEEEComsoc",FALSE,1,NA,2017-01-18 17:32:27,FALSE,NA,"821772251154432000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","microlytica",0,FALSE,FALSE,NA,NA
"113","RT @Qlik_UK: Miss our #BI Trends for 2017 webinar last week? Watch it on demand here! #analytics https://t.co/Tf9qN8QqKk https://t.co/mBCd4…",FALSE,0,NA,2017-01-18 17:32:22,FALSE,NA,"821772231407763469",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamMayerwrk",5,TRUE,FALSE,NA,NA
"114","RT @Sam___Hurley: How To Choose Your #ContentMarketing Metrics: https://t.co/lXXds3P4VG [#analytics via @usefilament] https://t.co/jHmUDmBI…",FALSE,0,NA,2017-01-18 17:32:19,FALSE,NA,"821772217222627329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkpaynter600",19,TRUE,FALSE,NA,NA
"115","This #job might be a great fit for you: ETL Developer - https://t.co/H1kNA8VekV #Analytics #IT #Toronto, ON #Hiring",FALSE,0,NA,2017-01-18 17:31:59,FALSE,NA,"821772137107111936",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ManulifeJobs",0,FALSE,FALSE,"-79.3831843","43.653226"
"116","THIS IS...
#Leadership
#CEO
#Entrepreneurs
#Directors
#Executives
#GIS
#Developers
#Marketers
#Analytics… https://t.co/C6W9oAy0ML",FALSE,0,NA,2017-01-18 17:31:53,TRUE,NA,"821772109122768900",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaulOcaranza1",0,FALSE,FALSE,NA,NA
"117","#IIoT Technology Trends to Watch for in 2017 https://t.co/qGYDjVfP4S #AI #analytics #MachineLearning @arc_advisory @CraigDResnick",FALSE,0,NA,2017-01-18 17:31:52,FALSE,NA,"821772105255526401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ambyint",0,FALSE,FALSE,NA,NA
"118","RT @BourseetTrading: .@KirkDBorne : The Ultimate #GrowthHacking Checklist .@ipfconline1
#Analytics #ContentMarketing #automation https://t.…",FALSE,0,NA,2017-01-18 17:31:50,FALSE,NA,"821772096959291394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BourseetTrading",5,TRUE,FALSE,NA,NA
"119","RT @SarahLaLiberte: Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/xmWSLyYMoC",FALSE,0,NA,2017-01-18 17:31:33,FALSE,NA,"821772025198968832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SDDCexpo",21,TRUE,FALSE,NA,NA
"120","RT @DigitalGokhan: ContainersExpo: RT SarahLaLiberte: Election #DataScience and the Death of Truth | CloudExpo #BigData #Analytics https://…",FALSE,0,NA,2017-01-18 17:31:31,FALSE,NA,"821772018261565444",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",2,TRUE,FALSE,NA,NA
"121","RT @bobehayes: Master in Business #Analytics - Geneva school of economics and management @DiegoKuonen https://t.co/qKsmMXrnRc #datascience",FALSE,0,NA,2017-01-18 17:31:28,FALSE,NA,"821772006144274432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhilliusss",4,TRUE,FALSE,NA,NA
"122","Googling prescriptive analytics: YouTube recommendations and the analytics continuum https://t.co/ClIhP4QgWf #data #analytics #bigdata",FALSE,0,NA,2017-01-18 17:31:17,FALSE,NA,"821771959516200960",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TLA_DataTech",0,FALSE,FALSE,NA,NA
"123","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 17:31:07,FALSE,NA,"821771916239196160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lpav65",53,TRUE,FALSE,NA,NA
"124","RT @DigitalGokhan: ContainersExpo: RT SarahLaLiberte: Election #DataScience and the Death of Truth | CloudExpo #BigData #Analytics https://…",FALSE,0,NA,2017-01-18 17:31:06,FALSE,NA,"821771914507153408",NA,"<a href=""http://test.azurewebsites.net"" rel=""nofollow"">Twitter Assistant Bot 2</a>","mannitan",2,TRUE,FALSE,NA,NA
"125","How Your Bounce Rate Can Help You Optimize - https://t.co/p8fx0atFtr #analytics #growthhackers #cro #analytics https://t.co/ifZy7H3NLc",FALSE,0,NA,2017-01-18 17:31:03,FALSE,NA,"821771898837204996",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arpReach",0,FALSE,FALSE,NA,NA
"126","RT @bobehayes: Master in Business #Analytics - Geneva school of economics and management @DiegoKuonen https://t.co/qKsmMXrnRc #datascience",FALSE,0,NA,2017-01-18 17:31:02,FALSE,NA,"821771895037165575",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",4,TRUE,FALSE,NA,NA
"127","International Institute for Analytics' five #analytics predictions https://t.co/jje6GmWgTh @TT_Nicole @iianalytics",FALSE,0,NA,2017-01-18 17:31:01,FALSE,NA,"821771894001172480",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SearchCIOSMB",0,FALSE,FALSE,NA,NA
"128","International Institute for Analytics' five #analytics predictions https://t.co/ySZsA2IkBF @TT_Nicole @iianalytics",FALSE,0,NA,2017-01-18 17:31:01,FALSE,NA,"821771891627196422",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","searchCIO",1,FALSE,FALSE,NA,NA
"129","RT @bobehayes: Master in Business #Analytics - Geneva school of economics and management @DiegoKuonen https://t.co/qKsmMXrnRc #datascience",FALSE,0,NA,2017-01-18 17:31:00,FALSE,NA,"821771889194500100",NA,"<a href=""http://test.azurewebsites.net"" rel=""nofollow"">Twitter Assistant Bot 2</a>","mannitan",4,TRUE,FALSE,NA,NA
"130","When #Analytics Disappoint (And What To Do About It) https://t.co/2yxjplm46Z #data",FALSE,0,NA,2017-01-18 17:30:57,FALSE,NA,"821771875407626240",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","LaurasVAS",0,FALSE,FALSE,NA,NA
"131","#BigData and #Cloud Platforms Among Converging #Technologies to Produce Growth in #Food and Beverage https://t.co/CRtAk0mMzC #Analytics",FALSE,0,NA,2017-01-18 17:30:53,FALSE,NA,"821771856449454081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NEICS_Info",0,FALSE,FALSE,NA,NA
"132","We're here for your #Reporting &amp; #Analytics needs #Eastbourne https://t.co/vZjUG4YQyH https://t.co/ThQcgkwDAo",FALSE,0,NA,2017-01-18 17:30:41,FALSE,NA,"821771807829135360",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","ProConPartners",0,FALSE,FALSE,NA,NA
"133","Cafes should use some simple data #analytics to see who their biggest and most loyal spenders are https://t.co/7BIGqwLINk",FALSE,0,NA,2017-01-18 17:30:40,FALSE,NA,"821771805228728322",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joycejshen",0,FALSE,FALSE,NA,NA
"134","Master in Business #Analytics - Geneva school of economics and management @DiegoKuonen https://t.co/qKsmMXrnRc #datascience",FALSE,1,NA,2017-01-18 17:30:26,FALSE,NA,"821771747204747264",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","bobehayes",4,FALSE,FALSE,NA,NA
"135","RT @SarahLaLiberte: Election #DataScience and the Death of Truth | @CloudExpo #BigData #Analytics https://t.co/xmWSLyYMoC",FALSE,0,NA,2017-01-18 17:30:20,FALSE,NA,"821771718268223495",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GonzalezCarmen",21,TRUE,FALSE,NA,NA
"136","RT @Ronald_vanLoon: 34 Most Disruptive Technologies of the Next Decade | #Analytics #Business #RT https://t.co/a99D49cxtP https://t.co/fWcR…",FALSE,0,NA,2017-01-18 17:30:16,FALSE,NA,"821771703634247682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nendsannvw",16,TRUE,FALSE,NA,NA
"137","The Analytics Hack That Gets Your Business On Track https://t.co/0PbFsTbwY0 #analytics #UTM https://t.co/wSZ2a5jq60",FALSE,0,NA,2017-01-18 17:30:14,FALSE,NA,"821771693228228608",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nspirITing",0,FALSE,FALSE,NA,NA
"138","Increase Your Email Click-Through Rate Using Storytelling https://t.co/GrNsxDMBb1 
#emailmarketing #emailtips #makeyourownlane #analytics",FALSE,0,NA,2017-01-18 17:30:11,FALSE,NA,"821771680448184323",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","PushSales",0,FALSE,FALSE,NA,NA
"139","Your career is just taking off =&gt; Consultant¸ Advanced Analytics https://t.co/kWDbGUpaoD #bigdata #iot #analytics… https://t.co/nHmXM9yUPq",FALSE,0,NA,2017-01-18 17:30:05,TRUE,NA,"821771658461593601",NA,"<a href=""http://www.iotbigdatajobs.com/"" rel=""nofollow"">IoT BigData Jobs</a>","IoTBigDataJobs",0,FALSE,FALSE,NA,NA
"140","RT @KirkDBorne: .@Syncsort’s Annual Mainframe Survey spotlights Big Iron’s big role in #BigData #Analytics: https://t.co/Uw0XDRuznB https:/…",FALSE,0,NA,2017-01-18 17:30:01,FALSE,NA,"821771642204471297",NA,"<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>","InstantMediaAna",6,TRUE,FALSE,NA,NA
"141","ContainersExpo: RT SarahLaLiberte: Election #DataScience and the Death of Truth | CloudExpo #BigData #Analytics https://t.co/z9XS7qqkiO",FALSE,0,NA,2017-01-18 17:29:53,FALSE,NA,"821771607832219648",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","DigitalGokhan",2,FALSE,FALSE,NA,NA
"142","Google Analytics Breakthrough: From Zero to Business Impact  https://t.co/YILIR7Fdi5 #analytics https://t.co/zGBPvssXes",FALSE,0,NA,2017-01-18 17:29:16,FALSE,NA,"821771450398949377",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ReginaldChanNet",0,FALSE,FALSE,NA,NA
"143","RT @TechNative: Can #analytics and #bigdata help #retailers reduce their stock return rate? https://t.co/bwJ7ynoiXX https://t.co/pKAbzgNIbt",FALSE,0,NA,2017-01-18 17:29:15,FALSE,NA,"821771447223943169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGlngerSloot",53,TRUE,FALSE,NA,NA
"144","RT @dmwdirect: Are your #predictive models accurate? Let our #marketing #analytics guru show you what we've learned from our models https:/…",FALSE,0,NA,2017-01-18 17:29:07,FALSE,NA,"821771413505929216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jeffrey_Meyers",1,TRUE,FALSE,NA,NA
